TIME,ETemp,STemp,GTemp,CH1,CH2,CH3,GPS
2021-02-24 11:05:00,43.60,42.34,-49.10,20744.55,1066.07,51059.84,13
2021-02-24 11:06:00,43.61,42.34,-49.11,20744.01,1064.78,51060.05,13
2021-02-24 11:07:00,43.59,42.34,-49.12,20744.31,1063.96,51060.53,13
2021-02-24 11:08:00,43.60,42.34,-49.13,20743.95,1064.55,51061.35,13
2021-02-24 11:09:00,43.60,42.34,-49.10,20743.99,1064.02,51061.78,13
2021-02-24 11:10:00,43.61,42.34,-49.11,20744.79,1065.76,51062.59,13
2021-02-24 11:11:00,43.59,42.34,-49.06,20744.96,1065.53,51062.93,13
2021-02-24 11:12:00,43.61,42.33,-49.10,20745.72,1067.47,51063.47,13
2021-02-24 11:13:00,43.59,42.35,-49.13,20746.83,1069.11,51063.86,13
2021-02-24 11:14:00,43.59,42.34,-49.11,20748.93,1071.04,51063.83,13
2021-02-24 11:15:00,43.60,42.34,-49.11,20751.02,1070.25,51063.84,13
2021-02-24 11:16:00,43.59,42.34,-49.10,20750.82,1068.98,51063.57,13
2021-02-24 11:17:00,43.60,42.35,-49.14,20749.61,1071.63,51063.66,13
2021-02-24 11:18:00,43.61,42.33,-49.10,20750.82,1073.38,51063.69,13
2021-02-24 11:19:00,43.60,42.35,-49.10,20751.61,1073.97,51063.62,13
2021-02-24 11:20:00,43.61,42.33,-49.13,20751.04,1074.11,51063.62,13
2021-02-24 11:21:00,43.60,42.34,-49.15,20751.25,1074.61,51063.28,13
2021-02-24 11:22:00,43.60,42.34,-49.09,20751.42,1075.46,51063.31,13
2021-02-24 11:23:00,43.59,42.34,-49.11,20750.85,1076.54,51063.32,13
2021-02-24 11:24:00,43.60,42.33,-49.13,20751.35,1079.77,51063.35,13
2021-02-24 11:25:00,43.60,42.34,-49.11,20751.41,1079.46,51063.60,13
2021-02-24 11:26:00,43.60,42.35,-49.11,20751.76,1082.27,51063.70,13
2021-02-24 11:27:00,43.61,42.35,-49.10,20753.50,1083.40,51063.94,13
2021-02-24 11:28:00,43.60,42.34,-49.11,20754.23,1082.15,51063.75,13
2021-02-24 11:29:00,43.60,42.33,-49.09,20754.37,1082.19,51063.44,13
2021-02-24 11:30:00,43.60,42.33,-49.11,20755.03,1082.82,51063.29,13
2021-02-24 11:31:00,43.59,42.33,-49.11,20755.73,1082.24,51062.96,13
2021-02-24 11:32:00,43.61,42.35,-49.11,20755.95,1082.26,51062.86,13
2021-02-24 11:33:00,43.61,42.34,-49.11,20756.51,1083.15,51062.38,13
2021-02-24 11:34:00,43.60,42.35,-49.08,20756.31,1083.57,51062.05,13
2021-02-24 11:35:00,43.59,42.33,-49.11,20755.73,1083.70,51061.73,13
2021-02-24 11:36:00,43.61,42.34,-49.06,20755.53,1082.84,51061.19,13
2021-02-24 11:37:00,43.60,42.34,-49.11,20754.95,1084.06,51061.01,13
2021-02-24 11:38:00,43.60,42.34,-49.13,20753.81,1085.16,51060.77,13
2021-02-24 11:39:00,43.60,42.34,-49.12,20753.70,1086.95,51060.76,13
2021-02-24 11:40:00,43.60,42.34,-49.09,20754.00,1088.25,51060.99,13
2021-02-24 11:41:00,43.61,42.34,-49.13,20755.02,1090.49,51060.99,13
2021-02-24 11:42:00,43.61,42.34,-49.11,20755.49,1089.87,51061.08,13
2021-02-24 11:43:00,43.60,42.34,-49.15,20754.34,1090.07,51060.95,13
2021-02-24 11:44:00,43.60,42.34,-49.11,20753.29,1090.28,51061.00,13
2021-02-24 11:45:00,43.60,42.34,-49.12,20752.84,1091.29,51061.41,13
2021-02-24 11:46:00,43.58,42.33,-49.12,20753.29,1093.46,51061.82,13
2021-02-24 11:47:00,43.60,42.34,-49.12,20754.13,1095.46,51062.50,13
2021-02-24 11:48:00,43.60,42.34,-49.11,20754.71,1096.51,51062.91,13
2021-02-24 11:49:00,43.60,42.34,-49.11,20755.15,1096.13,51063.10,13
2021-02-24 11:50:00,43.61,42.33,-49.10,20755.56,1095.37,51063.12,13
2021-02-24 11:51:00,43.60,42.34,-49.08,20755.41,1094.73,51063.55,13
2021-02-24 11:52:00,43.60,42.34,-49.13,20755.72,1094.03,51063.40,13
2021-02-24 11:53:00,43.60,42.34,-49.11,20755.98,1092.46,51063.40,13
2021-02-24 11:54:00,43.59,42.32,-49.12,20755.28,1091.42,51063.18,13
2021-02-24 11:55:00,43.60,42.34,-49.13,20754.25,1090.22,51063.61,13
2021-02-24 11:56:00,43.60,42.33,-49.15,20753.52,1088.68,51063.82,13
2021-02-24 11:57:00,43.60,42.33,-49.11,20752.83,1087.25,51063.88,13
2021-02-24 11:58:00,43.59,42.33,-49.09,20752.52,1085.91,51064.25,13
2021-02-24 11:59:00,43.60,42.33,-49.14,20752.43,1085.30,51064.36,13
2021-02-24 12:00:00,43.60,42.34,-49.10,20752.17,1084.83,51064.60,13
2021-02-24 12:01:00,43.60,42.33,-49.11,20751.95,1083.88,51064.85,13
2021-02-24 12:02:00,43.59,42.33,-49.07,20751.78,1083.65,51065.27,13
2021-02-24 12:03:00,43.61,42.34,-49.08,20752.28,1082.49,51065.45,13
2021-02-24 12:04:00,43.60,42.34,-49.11,20751.70,1081.72,51065.72,13
2021-02-24 12:05:00,43.60,42.33,-49.08,20751.20,1080.58,51066.11,13
2021-02-24 12:06:00,43.60,42.34,-49.11,20751.61,1079.80,51066.54,13
2021-02-24 12:07:00,43.60,42.34,-49.08,20752.02,1079.66,51066.96,13
2021-02-24 12:08:00,43.61,42.34,-49.14,20751.51,1079.10,51067.32,13
2021-02-24 12:09:00,43.60,42.34,-49.13,20751.69,1077.39,51067.62,13
2021-02-24 12:10:00,43.60,42.34,-49.09,20751.25,1076.13,51067.75,13
2021-02-24 12:11:00,43.60,42.33,-49.08,20750.41,1074.83,51068.10,13
2021-02-24 12:12:00,43.61,42.34,-49.13,20749.91,1075.18,51068.47,13
2021-02-24 12:13:00,43.59,42.34,-49.09,20748.39,1074.62,51068.80,13
2021-02-24 12:14:00,43.60,42.35,-49.13,20748.15,1075.14,51069.58,13
2021-02-24 12:15:00,43.60,42.35,-49.11,20748.44,1076.30,51069.95,13
2021-02-24 12:16:00,43.60,42.35,-49.11,20748.49,1076.45,51070.52,13
2021-02-24 12:17:00,43.60,42.34,-49.06,20748.38,1075.82,51070.72,13
2021-02-24 12:18:00,43.61,42.33,-49.11,20748.45,1075.29,51070.91,13
2021-02-24 12:19:00,43.60,42.34,-49.12,20748.39,1074.06,51070.91,13
2021-02-24 12:20:00,43.59,42.34,-49.10,20748.52,1072.73,51070.85,13
2021-02-24 12:21:00,43.60,42.34,-49.08,20749.69,1071.92,51071.04,13
2021-02-24 12:22:00,43.61,42.33,-49.07,20750.19,1071.13,51071.13,13
2021-02-24 12:23:00,43.61,42.33,-49.13,20750.24,1069.55,51071.31,13
2021-02-24 12:24:00,43.59,42.34,-49.10,20750.24,1069.02,51071.57,13
2021-02-24 12:25:00,43.62,42.35,-49.08,20750.15,1068.27,51072.05,13
2021-02-24 12:26:00,43.61,42.33,-49.08,20749.80,1067.34,51072.31,13
2021-02-24 12:27:00,43.60,42.35,-49.10,20749.06,1067.28,51072.96,13
2021-02-24 12:28:00,43.60,42.35,-49.10,20749.17,1067.94,51073.56,13
2021-02-24 12:29:00,43.59,42.33,-49.10,20749.72,1068.51,51074.57,13
2021-02-24 12:30:00,43.59,42.33,-49.12,20750.29,1069.04,51074.92,13
2021-02-24 12:31:00,43.59,42.33,-49.11,20750.47,1069.28,51075.68,13
2021-02-24 12:32:00,43.60,42.33,-49.13,20750.59,1068.94,51076.02,13
2021-02-24 12:33:00,43.59,42.33,-49.09,20750.43,1067.82,51076.21,13
2021-02-24 12:34:00,43.61,42.34,-49.07,20749.95,1067.69,51076.63,13
2021-02-24 12:35:00,43.59,42.35,-49.06,20750.03,1067.74,51077.07,13
2021-02-24 12:36:00,43.60,42.33,-49.12,20749.82,1067.67,51077.42,13
2021-02-24 12:37:00,43.61,42.33,-49.10,20750.42,1067.60,51077.71,13
2021-02-24 12:38:00,43.60,42.34,-49.10,20750.36,1067.68,51078.36,13
2021-02-24 12:39:00,43.60,42.34,-49.10,20750.87,1068.17,51078.37,13
2021-02-24 12:40:00,43.59,42.34,-49.09,20751.19,1068.42,51078.66,13
2021-02-24 12:41:00,43.60,42.35,-49.11,20751.36,1068.03,51078.78,13
2021-02-24 12:42:00,43.61,42.33,-49.13,20752.02,1068.05,51079.17,13
2021-02-24 12:43:00,43.60,42.33,-49.10,20752.26,1067.35,51079.28,13
2021-02-24 12:44:00,43.59,42.34,-49.08,20752.52,1067.48,51079.05,13
2021-02-24 12:45:00,43.59,42.34,-49.11,20752.53,1067.95,51079.17,13
2021-02-24 12:46:00,43.60,42.34,-49.10,20752.60,1067.44,51079.15,13
2021-02-24 12:47:00,43.61,42.34,-49.06,20752.53,1068.30,51079.28,13
2021-02-24 12:48:00,43.60,42.34,-49.13,20753.13,1068.62,51079.38,13
2021-02-24 12:49:00,43.60,42.34,-49.11,20753.50,1068.62,51079.21,13
2021-02-24 12:50:00,43.59,42.34,-49.11,20754.25,1068.50,51078.87,13
2021-02-24 12:51:00,43.60,42.33,-49.11,20754.34,1068.51,51079.00,13
2021-02-24 12:52:00,43.61,42.33,-49.10,20754.26,1068.32,51078.68,13
2021-02-24 12:53:00,43.61,42.34,-49.12,20754.45,1067.73,51078.72,13
2021-02-24 12:54:00,43.59,42.34,-49.11,20753.87,1067.31,51078.59,13
2021-02-24 12:55:00,43.59,42.34,-49.11,20753.25,1067.21,51078.57,13
2021-02-24 12:56:00,43.60,42.34,-49.11,20752.85,1067.85,51078.49,13
2021-02-24 12:57:00,43.61,42.34,-49.10,20752.57,1069.43,51078.59,13
2021-02-24 12:58:00,43.60,42.34,-49.12,20752.97,1069.87,51078.53,13
2021-02-24 12:59:00,43.60,42.34,-49.13,20753.15,1070.05,51078.61,13
2021-02-24 13:00:00,43.60,42.34,-49.16,20753.53,1069.97,51078.66,13
2021-02-24 13:01:00,43.59,42.35,-49.07,20754.06,1070.22,51078.56,13
2021-02-24 13:02:00,43.61,42.34,-49.09,20753.66,1069.43,51078.40,13
2021-02-24 13:03:00,43.59,42.34,-49.11,20754.14,1068.33,51078.36,13
2021-02-24 13:04:00,43.60,42.34,-49.08,20754.36,1067.85,51078.30,13
2021-02-24 13:05:00,43.60,42.33,-49.15,20753.85,1067.75,51078.20,13
2021-02-24 13:06:00,43.59,42.34,-49.13,20753.74,1068.22,51078.18,13
2021-02-24 13:07:00,43.60,42.34,-49.15,20753.51,1068.47,51078.19,13
2021-02-24 13:08:00,43.60,42.34,-49.10,20753.06,1068.61,51078.02,13
2021-02-24 13:09:00,43.60,42.34,-49.08,20752.98,1069.14,51078.18,13
2021-02-24 13:10:00,43.61,42.35,-49.08,20753.13,1070.15,51078.37,13
2021-02-24 13:11:00,43.60,42.34,-49.11,20753.44,1070.35,51078.33,13
2021-02-24 13:12:00,43.60,42.33,-49.06,20754.19,1070.81,51078.27,13
2021-02-24 13:13:00,43.61,42.34,-49.10,20755.04,1070.54,51078.00,13
2021-02-24 13:14:00,43.60,42.33,-49.12,20754.96,1070.53,51078.04,13
2021-02-24 13:15:00,43.58,42.34,-49.06,20754.91,1069.71,51077.81,13
2021-02-24 13:16:00,43.59,42.33,-49.09,20754.30,1069.05,51077.60,13
2021-02-24 13:17:00,43.60,42.34,-49.12,20754.12,1069.36,51077.73,13
2021-02-24 13:18:00,43.59,42.33,-49.07,20754.15,1070.59,51077.99,13
2021-02-24 13:19:00,43.60,42.34,-49.08,20754.36,1070.94,51077.90,13
2021-02-24 13:20:00,43.60,42.35,-49.10,20754.50,1071.24,51078.02,13
2021-02-24 13:21:00,43.60,42.33,-49.09,20754.19,1070.49,51077.98,13
2021-02-24 13:22:00,43.60,42.35,-49.06,20753.73,1070.96,51078.09,13
2021-02-24 13:23:00,43.61,42.34,-49.10,20753.49,1071.24,51078.27,13
2021-02-24 13:24:00,43.61,42.34,-49.08,20751.78,1070.15,51076.41,13
2021-02-24 13:25:00,43.61,42.35,-49.09,20753.11,1071.95,51078.30,13
2021-02-24 13:26:00,43.61,42.34,-49.09,20753.36,1072.06,51078.17,13
2021-02-24 13:27:00,43.60,42.35,-49.10,20753.23,1070.80,51078.31,13
2021-02-24 13:28:00,43.60,42.34,-49.10,20752.34,1069.73,51078.33,13
2021-02-24 13:29:00,43.60,42.35,-49.08,20751.98,1073.11,51078.72,13
2021-02-24 13:30:00,43.59,42.33,-49.11,20751.86,1073.60,51078.63,13
2021-02-24 13:31:00,43.60,42.34,-49.08,20753.00,1074.95,51078.61,13
2021-02-24 13:32:00,43.61,42.34,-49.09,20753.60,1073.29,51078.13,13
2021-02-24 13:33:00,43.59,42.33,-49.11,20753.59,1072.13,51078.09,13
2021-02-24 13:34:00,43.60,42.35,-49.16,20753.13,1071.04,51077.94,13
2021-02-24 13:35:00,43.59,42.34,-49.10,20752.81,1070.42,51077.85,13
2021-02-24 13:36:00,43.59,42.33,-49.07,20752.46,1070.61,51077.92,13
2021-02-24 13:37:00,43.58,42.34,-49.09,20752.37,1070.73,51077.98,13
2021-02-24 13:38:00,43.59,42.35,-49.10,20751.86,1071.68,51078.18,13
2021-02-24 13:39:00,43.60,42.34,-49.06,20751.93,1071.91,51078.11,13
2021-02-24 13:40:00,43.60,42.34,-49.11,20751.84,1072.35,51078.10,13
2021-02-24 13:41:00,43.60,42.35,-49.10,20751.88,1072.87,51078.20,13
2021-02-24 13:42:00,43.61,42.33,-49.15,20751.86,1071.98,51077.96,13
2021-02-24 13:43:00,43.58,42.35,-49.11,20751.49,1072.10,51078.10,13
2021-02-24 13:44:00,43.61,42.35,-49.09,20751.12,1071.92,51078.03,13
2021-02-24 13:45:00,43.60,42.34,-49.12,20750.90,1072.44,51078.09,13
2021-02-24 13:46:00,43.60,42.34,-49.10,20750.71,1073.13,51078.22,13
2021-02-24 13:47:00,43.58,42.33,-49.08,20751.04,1072.11,51077.98,13
2021-02-24 13:48:00,43.60,42.34,-49.10,20750.49,1071.95,51077.97,13
2021-02-24 13:49:00,43.60,42.33,-49.12,20750.28,1071.88,51078.12,13
2021-02-24 13:50:00,43.59,42.33,-49.09,20749.91,1071.54,51078.11,13
2021-02-24 13:51:00,43.61,42.34,-49.08,20749.69,1072.60,51078.22,13
2021-02-24 13:52:00,43.60,42.35,-49.14,20749.82,1072.66,51078.17,13
2021-02-24 13:53:00,43.58,42.34,-49.10,20749.73,1073.18,51078.05,13
2021-02-24 13:54:00,43.60,42.33,-49.10,20750.45,1072.56,51078.00,13
2021-02-24 13:55:00,43.60,42.34,-49.11,20750.25,1073.05,51078.25,13
2021-02-24 13:56:00,43.59,42.34,-49.04,20749.67,1073.08,51078.12,13
2021-02-24 13:57:00,43.60,42.35,-49.17,20749.56,1073.09,51077.94,13
2021-02-24 13:58:00,43.61,42.34,-49.09,20749.42,1073.88,51077.99,13
2021-02-24 13:59:00,43.60,42.32,-49.08,20749.49,1074.03,51078.02,13
2021-02-24 14:00:00,43.62,42.34,-49.08,20749.30,1074.42,51077.98,13
2021-02-24 14:01:00,43.60,42.34,-49.11,20749.84,1073.83,51078.02,13
2021-02-24 14:02:00,43.59,42.35,-49.10,20750.10,1073.48,51077.92,13
2021-02-24 14:03:00,43.59,42.34,-49.09,20749.45,1072.49,51077.78,13
2021-02-24 14:04:00,43.60,42.34,-49.07,20749.41,1072.67,51077.78,13
2021-02-24 14:05:00,43.60,42.34,-49.08,20749.15,1072.80,51077.81,13
2021-02-24 14:06:00,43.60,42.35,-49.10,20749.11,1073.07,51077.91,13
2021-02-24 14:07:00,43.60,42.34,-49.08,20748.96,1072.95,51077.66,13
2021-02-24 14:08:00,43.60,42.34,-49.11,20749.23,1073.21,51077.78,13
2021-02-24 14:09:00,43.60,42.34,-49.10,20748.78,1073.13,51077.94,13
2021-02-24 14:10:00,43.60,42.33,-49.08,20748.79,1072.29,51077.81,13
2021-02-24 14:11:00,43.60,42.35,-49.10,20748.36,1071.60,51077.74,13
2021-02-24 14:12:00,43.59,42.35,-49.13,20748.26,1070.35,51077.80,13
2021-02-24 14:13:00,43.60,42.34,-49.10,20748.08,1070.95,51077.92,13
2021-02-24 14:14:00,43.60,42.34,-49.09,20747.60,1070.56,51077.83,13
2021-02-24 14:15:00,43.60,42.33,-49.13,20747.15,1070.62,51077.81,13
2021-02-24 14:16:00,43.60,42.33,-49.08,20747.22,1071.88,51077.90,13
2021-02-24 14:17:00,43.59,42.34,-49.13,20747.46,1070.31,51077.87,13
2021-02-24 14:18:00,43.61,42.33,-49.07,20746.60,1069.46,51077.78,13
2021-02-24 14:19:00,43.60,42.34,-49.12,20745.49,1069.92,51078.10,13
2021-02-24 14:20:00,43.61,42.35,-49.07,20744.38,1069.80,51078.62,13
2021-02-24 14:21:00,43.59,42.34,-49.12,20743.08,1069.81,51079.13,13
2021-02-24 14:22:00,43.60,42.33,-49.10,20742.89,1072.35,51079.35,13
2021-02-24 14:23:00,43.60,42.35,-49.05,20742.97,1074.28,51079.37,13
2021-02-24 14:24:00,43.61,42.34,-49.06,20743.62,1074.66,51079.31,13
2021-02-24 14:25:00,43.61,42.34,-49.11,20744.40,1074.62,51079.16,13
2021-02-24 14:26:00,43.61,42.34,-49.11,20745.04,1074.63,51079.07,13
2021-02-24 14:27:00,43.61,42.34,-49.09,20745.58,1073.76,51078.95,13
2021-02-24 14:28:00,43.60,42.35,-49.09,20745.68,1072.24,51078.81,13
2021-02-24 14:29:00,43.59,42.34,-49.14,20745.39,1072.54,51078.91,13
2021-02-24 14:30:00,43.59,42.33,-49.10,20745.52,1071.70,51078.84,13
2021-02-24 14:31:00,43.60,42.34,-49.10,20745.31,1071.71,51078.83,13
2021-02-24 14:32:00,43.59,42.34,-49.14,20745.39,1071.42,51078.64,13
2021-02-24 14:33:00,43.60,42.34,-49.11,20744.77,1071.22,51078.75,13
2021-02-24 14:34:00,43.60,42.33,-49.11,20744.67,1071.49,51078.71,13
2021-02-24 14:35:00,43.60,42.34,-49.11,20744.40,1070.38,51078.89,13
2021-02-24 14:36:00,43.60,42.34,-49.11,20743.84,1070.22,51078.79,13
2021-02-24 14:37:00,43.60,42.34,-49.05,20743.55,1071.56,51078.83,13
2021-02-24 14:38:00,43.60,42.34,-49.08,20743.77,1072.52,51078.79,13
2021-02-24 14:39:00,43.59,42.33,-49.11,20743.82,1072.13,51078.74,13
2021-02-24 14:40:00,43.59,42.34,-49.10,20743.47,1072.10,51078.89,13
2021-02-24 14:41:00,43.60,42.35,-49.08,20743.04,1072.57,51078.64,13
2021-02-24 14:42:00,43.60,42.34,-49.09,20743.37,1073.84,51078.63,13
2021-02-24 14:43:00,43.60,42.33,-49.10,20743.25,1074.62,51078.69,13
2021-02-24 14:44:00,43.59,42.33,-49.06,20743.55,1074.22,51078.59,13
2021-02-24 14:45:00,43.60,42.34,-49.08,20744.08,1073.18,51078.35,13
2021-02-24 14:46:00,43.59,42.35,-49.12,20743.78,1072.39,51078.44,13
2021-02-24 14:47:00,43.60,42.34,-49.11,20743.37,1070.97,51078.31,13
2021-02-24 14:48:00,43.60,42.33,-49.08,20743.04,1069.86,51078.35,13
2021-02-24 14:49:00,43.60,42.34,-49.09,20743.65,1068.83,51078.31,13
2021-02-24 14:50:00,43.61,42.34,-49.12,20742.39,1067.03,51078.56,13
2021-02-24 14:51:00,43.60,42.34,-49.12,20740.97,1068.44,51079.02,13
2021-02-24 14:52:00,43.59,42.33,-49.09,20740.22,1069.93,51078.97,13
2021-02-24 14:53:00,43.60,42.34,-49.08,20739.07,1070.40,51079.17,13
2021-02-24 14:54:00,43.60,42.34,-49.15,20738.88,1071.06,51079.10,13
2021-02-24 14:55:00,43.60,42.33,-49.06,20738.39,1072.31,51079.34,13
2021-02-24 14:56:00,43.60,42.33,-49.13,20737.61,1073.33,51079.38,13
2021-02-24 14:57:00,43.60,42.34,-49.09,20737.13,1074.82,51079.37,13
2021-02-24 14:58:00,43.60,42.34,-49.07,20737.04,1076.15,51079.42,13
2021-02-24 14:59:00,43.59,42.34,-49.10,20737.61,1077.89,51079.34,13
2021-02-24 15:00:00,43.60,42.33,-49.08,20738.17,1079.35,51079.31,13
2021-02-24 15:01:00,43.61,42.34,-49.08,20739.39,1079.12,51078.91,13
2021-02-24 15:02:00,43.61,42.35,-49.10,20740.44,1078.17,51078.84,13
2021-02-24 15:03:00,43.60,42.34,-49.08,20741.07,1077.16,51078.33,13
2021-02-24 15:04:00,43.60,42.34,-49.07,20741.15,1076.47,51078.38,13
2021-02-24 15:05:00,43.61,42.34,-49.11,20741.81,1075.47,51078.20,13
2021-02-24 15:06:00,43.61,42.34,-49.12,20741.91,1075.33,51078.24,13
2021-02-24 15:07:00,43.58,42.34,-49.05,20741.84,1074.82,51078.31,13
2021-02-24 15:08:00,43.60,42.34,-49.10,20741.96,1073.79,51078.25,13
2021-02-24 15:09:00,43.59,42.34,-49.13,20741.87,1072.16,51078.16,13
2021-02-24 15:10:00,43.59,42.33,-49.12,20741.15,1072.84,51078.20,13
2021-02-24 15:11:00,43.60,42.34,-49.11,20741.11,1072.95,51078.30,13
2021-02-24 15:12:00,43.60,42.32,-49.13,20740.25,1072.42,51078.32,13
2021-02-24 15:13:00,43.61,42.34,-49.08,20740.08,1074.23,51078.32,13
2021-02-24 15:14:00,43.59,42.34,-49.11,20740.41,1074.50,51078.23,13
2021-02-24 15:15:00,43.60,42.34,-49.11,20740.38,1075.09,51078.37,13
2021-02-24 15:16:00,43.59,42.34,-49.13,20740.51,1074.47,51078.20,13
2021-02-24 15:17:00,43.61,42.34,-49.07,20740.12,1074.65,51078.17,13
2021-02-24 15:18:00,43.60,42.34,-49.11,20740.17,1074.13,51078.09,13
2021-02-24 15:19:00,43.61,42.34,-49.14,20740.40,1073.46,51078.02,13
2021-02-24 15:20:00,43.60,42.34,-49.10,20740.10,1073.11,51077.79,13
2021-02-24 15:21:00,43.61,42.34,-49.15,20739.70,1072.10,51077.80,13
2021-02-24 15:22:00,43.61,42.33,-49.11,20739.53,1072.23,51077.87,13
2021-02-24 15:23:00,43.61,42.34,-49.15,20739.95,1071.35,51077.90,13
2021-02-24 15:24:00,43.60,42.33,-49.09,20737.87,1070.48,51078.20,13
2021-02-24 15:25:00,43.60,42.34,-49.13,20737.97,1071.48,51077.86,13
2021-02-24 15:32:00,43.29,42.00,-49.10,20736.29,1074.28,51077.20,13
2021-02-24 15:33:00,43.71,42.39,-49.09,20736.68,1075.06,51077.74,13
2021-02-24 15:34:00,43.58,42.33,-49.10,20736.50,1074.18,51077.45,13
2021-02-24 15:35:00,43.58,42.33,-49.10,20736.69,1073.65,51077.42,13
2021-02-24 15:36:00,43.62,42.34,-49.06,20734.73,1073.73,51077.54,13
2021-02-24 15:37:00,43.60,42.33,-49.10,20733.50,1077.31,51077.71,13
2021-02-24 15:38:00,43.60,42.35,-49.13,20734.17,1079.17,51077.57,13
2021-02-24 15:39:00,43.61,42.34,-49.10,20734.17,1080.12,51077.33,13
2021-02-24 15:40:00,43.60,42.35,-49.13,20733.56,1080.67,51077.28,13
2021-02-24 15:41:00,43.59,42.34,-49.11,20733.50,1079.62,51076.88,13
2021-02-24 15:42:00,43.61,42.34,-49.09,20734.39,1078.06,51076.79,13
2021-02-24 15:43:00,43.59,42.33,-49.08,20734.56,1078.54,51076.60,13
2021-02-24 15:44:00,43.59,42.34,-49.06,20734.80,1078.25,51076.52,13
2021-02-24 15:45:00,43.60,42.34,-49.07,20733.50,1077.32,51076.42,13
2021-02-24 15:46:00,43.61,42.34,-49.14,20733.99,1074.57,51076.00,13
2021-02-24 15:47:00,43.61,42.34,-49.10,20734.03,1073.86,51076.26,13
2021-02-24 15:48:00,43.61,42.34,-49.10,20734.17,1072.85,51076.22,13
2021-02-24 15:49:00,43.60,42.33,-49.13,20733.83,1071.24,51076.04,13
2021-02-24 15:50:00,43.61,42.34,-49.10,20733.30,1069.86,51076.26,13
2021-02-24 15:51:00,43.60,42.34,-49.10,20733.75,1069.01,51076.23,13
2021-02-24 15:52:00,43.59,42.35,-49.08,20734.24,1068.24,51076.28,13
2021-02-24 15:53:00,43.60,42.34,-49.11,20734.11,1067.11,51076.46,13
2021-02-24 15:54:00,43.60,42.34,-49.11,20733.98,1066.16,51076.52,13
2021-02-24 15:55:00,43.60,42.33,-49.09,20733.60,1066.53,51076.68,13
2021-02-24 15:56:00,43.60,42.34,-49.08,20733.06,1065.28,51076.39,13
2021-02-24 15:57:00,43.59,42.34,-49.06,20732.36,1063.48,51076.47,13
2021-02-24 15:58:00,43.61,42.34,-49.13,20732.51,1065.01,51076.49,13
2021-02-24 15:59:00,43.59,42.35,-49.08,20731.91,1065.03,51076.70,13
2021-02-24 16:00:00,43.60,42.34,-49.10,20731.70,1066.41,51076.80,13
2021-02-24 16:01:00,43.60,42.35,-49.06,20731.91,1065.76,51076.79,13
2021-02-24 16:02:00,43.60,42.34,-49.08,20731.63,1064.19,51076.63,13
2021-02-24 16:03:00,43.60,42.34,-49.13,20731.32,1063.41,51076.53,13
2021-02-24 16:04:00,43.61,42.33,-49.11,20731.40,1064.11,51076.40,13
2021-02-24 16:05:00,43.61,42.35,-49.10,20731.17,1064.66,51076.74,13
2021-02-24 16:06:00,43.59,42.33,-49.13,20730.04,1065.70,51076.89,13
2021-02-24 16:07:00,43.61,42.34,-49.12,20729.89,1066.96,51076.98,13
2021-02-24 16:08:00,43.59,42.33,-49.09,20730.54,1068.42,51076.93,13
2021-02-24 16:09:00,43.59,42.33,-49.08,20730.44,1067.72,51076.65,13
2021-02-24 16:10:00,43.60,42.34,-49.08,20730.36,1065.41,51076.48,13
2021-02-24 16:11:00,43.60,42.33,-49.11,20730.20,1064.44,51076.56,13
2021-02-24 16:12:00,43.60,42.34,-49.10,20729.65,1065.02,51077.08,13
2021-02-24 16:13:00,43.60,42.34,-49.13,20729.20,1066.05,51077.05,13
2021-02-24 16:14:00,43.59,42.34,-49.10,20728.51,1065.19,51076.53,13
2021-02-24 16:15:00,43.61,42.33,-49.11,20727.37,1065.98,51076.60,13
2021-02-24 16:16:00,43.60,42.33,-49.12,20727.55,1065.68,51076.76,13
2021-02-24 16:17:00,43.59,42.34,-49.05,20727.82,1064.45,51076.49,13
2021-02-24 16:18:00,43.60,42.34,-49.09,20728.29,1064.30,51076.55,13
2021-02-24 16:19:00,43.60,42.34,-49.11,20727.16,1065.16,51076.63,13
2021-02-24 16:20:00,43.60,42.34,-49.10,20725.96,1066.26,51076.47,13
2021-02-24 16:21:00,43.60,42.33,-49.11,20726.76,1065.05,51076.72,13
2021-02-24 16:22:00,43.60,42.34,-49.13,20726.33,1064.18,51076.79,13
2021-02-24 16:23:00,43.60,42.34,-49.11,20725.42,1065.52,51076.78,13
2021-02-24 16:24:00,43.59,42.34,-49.11,20724.81,1064.95,51076.52,13
2021-02-24 16:25:00,43.59,42.34,-49.10,20724.60,1064.96,51076.55,13
2021-02-24 16:26:00,43.62,42.33,-49.08,20722.75,1067.21,51077.12,13
2021-02-24 16:27:00,43.59,42.34,-49.06,20722.08,1070.47,51076.89,13
2021-02-24 16:28:00,43.60,42.35,-49.09,20722.92,1070.24,51076.69,13
2021-02-24 16:29:00,43.60,42.34,-49.12,20722.11,1067.82,51077.12,13
2021-02-24 16:30:00,43.61,42.34,-49.13,20722.25,1067.88,51076.41,13
2021-02-24 16:31:00,43.60,42.33,-49.12,20722.93,1067.55,51076.37,13
2021-02-24 16:32:00,43.61,42.33,-49.07,20722.43,1068.41,51076.52,13
2021-02-24 16:33:00,43.60,42.33,-49.11,20721.25,1069.65,51076.36,13
2021-02-24 16:34:00,43.60,42.34,-49.10,20722.43,1067.72,51076.36,13
